cod_ibge,nome,porcentagem_pop_urbana_2010,densidade_demografica_2010,area_km2
2503605,CAIÇARA,71.88,56.44,123.677
2503704,CAJAZEIRAS,81.27,103.28,562.703
2503753,CAJAZEIRINHAS,32.97,10.54,282.693
2503803,CALDAS BRANDÃO,57.19,100.92,55.963
2503902,CAMALAÚ,50.22,10.57,541.841
2504009,CAMPINA GRANDE,95.33,648.31,591.658
2504033,CAPIM,73.31,71.66,79.876
2504074,CARAÚBAS,38.91,7.84,486.622
4314423,PICADA CAFÉ,87.98,60.86,84.28
5214507,NERÓPOLIS,95.9,118.55,204.713
2504108,CARRAPATEIRA,72.04,43.61,59.07
2504157,CASSERENGUE,48.99,35.05,202.761
2504207,CATINGUEIRA,59.93,9.09,527.424
2504306,CATOLÉ DO ROCHA,74.14,52.09,551.765
2504355,CATURITÉ,22.54,38.47,117.823
2504405,CONCEIÇÃO,62.26,31.69,580.65
2504504,CONDADO,69.29,23.44,265.473
2504603,CONDE,67.7,123.74,171.267
2505204,CUITEGI,81.41,175.29,42.091
2505238,CUITÉ DE MAMANGUAPE,33.36,57.19,107.68
2505279,CURRAL DE CIMA,9.08,61.21,86.428
5214705,NOVA AMÉRICA,72.9,10.65,209.432
5214804,NOVA AURORA,90.8,6.81,307.335
5214838,NOVA CRIXÁS,64.8,1.63,7308.681
5214861,NOVA GLÓRIA,67.3,20.6,411.753
5214879,NOVA IGUAÇU DE GOIÁS,71.6,4.5,625.625
5214903,NOVA ROMA,41.1,1.63,2136.725
5215009,NOVA VENEZA,86.4,65.89,122.354
5215207,NOVO BRASIL,64.6,5.41,649.349
5215231,NOVO GAMA,98.9,489.41,192.285
5215256,NOVO PLANALTO,65.4,3.18,1254.491
2504702,CONGO,62.77,14.06,324.686
5215504,OUVIDOR,88,13.21,411.318
5215603,PADRE BERNARDO,39,8.82,3142.615
5215652,PALESTINA DE GOIÁS,64.7,2.55,1318.047
5215702,PALMEIRAS DE GOIÁS,82.1,15.16,1537.196
5215801,PALMELO,94.9,39.6,59.809
2504850,COXIXOLA,44.16,10.43,173.942
5215900,PALMINÓPOLIS,75.9,9.17,393.326
5216007,PANAMÁ,75.9,6.18,432.204
5216304,PARANAIGUARA,92.2,7.89,1153.415
2504900,CRUZ DO ESPÍRITO SANTO,45.76,83.12,192.512
2505006,CUBATI,69.46,50.13,163.57
2505105,CUITÉ,67.38,26.93,733.818
2505303,CURRAL VELHO,56.29,11.24,217.624
2505352,DAMIÃO,46.49,26.39,186.198
2505402,DESTERRO,61.18,44.55,182.018
5216403,PARAÚNA,73.5,2.87,3786.578
5216452,PEROLÂNDIA,63,2.87,1033.657
5216809,PETROLINA DE GOIÁS,65,19.35,530.49
5216908,PILAR DE GOIÁS,43.3,3.06,906.048
5217104,PIRACANJUBA,73.1,9.99,2374.232
5217203,PIRANHAS,80.5,5.5,2045.088
2505808,DUAS ESTRADAS,78.04,138.53,27.012
2505907,EMAS,64.27,13.77,248.226
2506004,ESPERANÇA,69.56,189.86,157.851
2506103,FAGUNDES,47.92,60.34,185.061
2607406,ITACURUBA,84.87,10.16,430.038
2506202,FREI MARTINHO,61.61,12,238.658
2506251,GADO BRAVO,10.84,43.53,192.42
2506301,GUARABIRA,88.49,333.81,162.387
2506400,GURINHÉM,41.77,40.08,340.408
2506509,GURJÃO,67.36,9.2,344.502
2506608,IBIARA,61.12,24.67,240.357
2506707,IMACULADA,44.6,35.81,317.804
2506806,INGÁ,63.8,63.13,262.179
2506905,ITABAIANA,80.6,111.86,210.572
2507002,ITAPORANGA,76.01,49.55,460.21
2507101,ITAPOROROCA,63.87,116.37,145.806
2607505,ITAÍBA,36.9,24.23,1061.694
2507200,ITATUBA,58.38,41.77,251.749
2507309,JACARAÚ,57.61,55.1,256.845
4314456,PINHAL,51.33,36.84,68.222
2507408,JERICÓ,62.74,42.04,177.356
2507507,JOÃO PESSOA,99.62,3421.3,210.044
2507606,JUAREZ TÁVORA,78.46,105.29,75.678
4302402,BOM RETIRO DO SUL,79.86,112.11,102.54
2507705,JUAZEIRINHO,54.39,35.88,474.606
4302501,BOSSOROCA,53.49,4.27,1610.056
4302584,BOZANO,28.59,10.94,200.497
4302600,BRAGA,61.64,28.7,132.044
4314464,PINHAL DA SERRA,22.44,4.87,438.11
4314472,PINHAL GRANDE,42.38,9.37,478.11
4314498,PINHEIRINHO DO VALE,20.35,42.69,105.385
2507804,JUNCO DO SERIDÓ,65.77,38.98,180.425
2507903,JURIPIRANGA,93.64,129.84,78.706
2508000,JURU,44.36,24.37,395.075
2508109,LAGOA,49.22,26.31,176.649
2508208,LAGOA DE DENTRO,53.93,87.21,83.508
2508307,LAGOA SECA,40.81,240.73,108.219
4314506,PINHEIRO MACHADO,76.56,5.68,2248.221
4317251,SANTA TEREZA,36.45,23.76,74.054
4317301,SANTA VITÓRIA DO PALMAR,86.77,5.91,5206.981
4317400,SANTIAGO,91.16,20.33,2414.195
4317509,SANTO ÂNGELO,94.14,112.09,679.34
2508406,LASTRO,46.99,27.67,107.416
2508505,LIVRAMENTO,52.37,27.53,266.948
4317558,SANTO ANTÔNIO DO PALMA,31.84,16.96,126.094
4317608,SANTO ANTÔNIO DA PATRULHA,70.84,37.8,1049.583
2508703,MÃE D'ÁGUA,39.04,16.49,228.676
2508802,MALTA,87.39,35.93,172.01
2508901,MAMANGUAPE,80.93,124.23,337.434
4317707,SANTO ANTÔNIO DAS MISSÕES,60.55,6.55,1710.869
5218300,POSSE,76.2,15.52,2076.99
5218391,PROFESSOR JAMIL,69.8,9.32,356.292
5218508,QUIRINÓPOLIS,88.3,11.41,3786.026
5218607,RIALMA,93.1,39.2,268.291
5218706,RIANÁPOLIS,89.4,28.67,157.379
5218789,RIO QUENTE,85.7,12.94,244.655
5218805,RIO VERDE,92.7,21.05,8374.255
5218904,RUBIATABA,85.6,25.28,750.659
5219001,SANCLERLÂNDIA,80.4,15.2,509.402
5219100,SANTA BÁRBARA DE GOIÁS,90.5,41.2,140.957
5219209,SANTA CRUZ DE GOIÁS,31.2,2.83,1109.007
2509008,MANAÍRA,56.02,30.52,352.025
2509057,MARCAÇÃO,37.44,61.91,122.665
2509107,MARI,82.43,136.78,155.265
2509156,MARIZÓPOLIS,86.78,97.04,69.952
2509206,MASSARANDUBA,34.75,62.64,209.402
2509305,MATARACA,88.4,40.19,182.439
2509339,MATINHAS,15.78,113.34,36.522
5219357,SANTA ISABEL,37.1,4.57,812.756
2509370,MATO GROSSO,44.45,32.35,85.275
2509396,MATURÉIA,64.94,70.97,83.053
2509404,MOGEIRO,44.7,64.41,214.093
2612307,SALOÁ,50.09,60.73,251.549
2509503,MONTADAS,63.25,157.98,31.793
2509602,MONTE HOREBE,55.48,38.8,116.854
2509701,MONTEIRO,65.67,31.28,992.62
2509800,MULUNGU,47.9,48.48,187.259
2509909,NATUBA,34.39,51.53,202.173
2510006,NAZAREZINHO,43.74,38.02,193.203
2510105,NOVA FLORESTA,74.93,222.31,47.572
2510204,NOVA OLINDA,53.16,72.04,81.516
2510303,NOVA PALMEIRA,58.52,14.05,314.748
2510402,OLHO D'ÁGUA,55.81,11.63,580.47
5219456,SANTA RITA DO NOVO DESTINO,35.1,3.32,970.448
5219506,SANTA ROSA DE GOIÁS,74.8,17.73,166.44
5219605,SANTA TEREZA DE GOIÁS,84,5.03,789.544
5219704,SANTA TEREZINHA DE GOIÁS,75.4,8.57,1206.6
5219712,SANTO ANTÔNIO DA BARRA,76.2,9.79,450.336
5219738,SANTO ANTÔNIO DE GOIÁS,90.8,35.41,135.022
5219753,SANTO ANTÔNIO DO DESCOBERTO,89.8,67,943.948
5219803,SÃO DOMINGOS,51.2,3.42,3335.999
5219902,SÃO FRANCISCO DE GOIÁS,72.9,14.72,416.535
5220009,SÃO JOÃO D'ALIANÇA,65.6,3.08,3334.455
2510501,OLIVEDOS,52.44,11.41,314.625
2510600,OURO VELHO,69.91,22.63,128.11
2510659,PARARI,55.65,9.78,207.814
2510709,PASSAGEM,49.66,19.96,123.422
2510808,PATOS,96.63,212.82,472.892
5220108,SÃO LUÍS DE MONTES BELOS,88.5,36.36,829.62
5220157,SÃO LUIZ DO NORTE,84.6,7.88,583.832
5220207,SÃO MIGUEL DO ARAGUAIA,79.3,3.63,6150.179
5220264,SÃO MIGUEL DO PASSA QUATRO,55.2,6.99,537.347
5220280,SÃO PATRÍCIO,58.8,11.58,172.763
5220405,SÃO SIMÃO,95.4,41.27,415.015
5220454,SENADOR CANEDO,99.6,344.27,247.005
2510907,PAULISTA,48.52,20.43,577.379
2511004,PEDRA BRANCA,63.56,32.95,116.873
2511103,PEDRA LAVRADA,41.14,21.26,335.615
5220603,SILVÂNIA,66.4,8.14,2349.924
5220686,SIMOLÂNDIA,82.6,18.72,346.811
5220702,SÍTIO D'ABADIA,35.2,1.77,1611.851
5221007,TAQUARAL DE GOIÁS,81.4,17.34,205.665
5221080,TERESINA DE GOIÁS,70.8,3.89,784.793
5221197,TEREZÓPOLIS DE GOIÁS,86.5,61.37,107.407
5221304,TRÊS RANCHOS,88.3,9.99,284.034
5221403,TRINDADE,95.8,147.02,712.69
5221452,TROMBAS,63.6,4.32,802.905
5221502,TURVÂNIA,80.4,10.06,482.317
5221551,TURVELÂNDIA,71.3,4.71,935.659
5221577,UIRAPURU,49.9,2.54,1154.305
5221601,URUAÇU,91.5,17.24,2142.484
5221700,URUANA,81.2,26.46,522.904
5221809,URUTAÍ,70.3,4.9,623.821
2511202,PEDRAS DE FOGO,60.51,67.51,406.729
2511301,PIANCÓ,72.93,27.38,576.986
2511707,PILÕEZINHOS,53.29,117.42,40.908
2511806,PIRPIRITUBA,76.45,129.33,80.672
2511905,PITIMBU,61,124.78,135.801
2512002,POCINHOS,56.47,27.12,623.967
4320859,TABAÍ,30.16,43.6,94.754
4320909,TAPEJARA,88.73,80.61,238.082
2512036,POÇO DANTAS,26.05,38.57,97.758
2513505,SANTANA DE MANGUEIRA,41.85,13.26,405.164
2512077,POÇO DE JOSÉ DE MOURA,35.82,39.4,94.646
2512101,POMBAL,80.2,36.13,894.099
2612406,SANHARÓ,56.93,81.71,268.686
2612455,SANTA CRUZ,32.71,10.82,1245.983
5222005,VIANÓPOLIS,73.1,13.15,954.115
5222054,VICENTINÓPOLIS,85.8,10,733.794
2512200,PRATA,63.41,20.07,201.788
2512309,PRINCESA ISABEL,68.26,57.84,368.569
2512507,QUEIMADAS,54.17,102.17,402.748
2512606,QUIXABA,37.26,10.84,147.158
2512705,REMÍGIO,73.68,98.77,183.459
2512721,PEDRO RÉGIS,37.26,78.37,74.216
2512747,RIACHÃO,62.03,36.23,85.291
5222203,VILA BOA,74,4.47,1052.593
5222302,VILA PROPÍCIO,29.2,2.36,2181.593
5300108,BRASÍLIA,96.6,444.07,5760.784
3532157,NANTES,89.8,9.46,286.647
3532207,NARANDIBA,72.41,11.98,357.325
2512754,RIACHÃO DO BACAMARTE,62.45,111.13,40.281
2512788,RIACHO DE SANTO ANTÔNIO,68.87,18.86,93.654
2512804,RIACHO DOS CAVALOS,48.41,31.49,262.532
2512903,RIO TINTO,56.83,49.42,465.24
2513000,SALGADINHO,34.29,19.04,179.005
2513109,SALGADO DE SÃO FÉLIX,43.84,59.33,204.079
2513158,SANTA CECÍLIA,28.06,29.22,217.577
2612471,SANTA CRUZ DA BAIXA VERDE,44.84,102.39,114.932
3518800,GUARULHOS,100,3828.36,318.675
2513356,SANTA INÊS,40.41,10.91,327.635
2513406,SANTA LUZIA,91.58,32.3,440.766
3519600,IBITINGA,96.05,77.12,689.391
3520004,IGARAÇU DO TIETÊ,99.43,239.07,97.747
2513802,SANTA TERESINHA,48.2,12.8,359.442
2513851,SANTO ANDRÉ,32.79,11.72,197.791
2513927,SÃO BENTINHO,68.75,21.12,199.635
2513943,SÃO DOMINGOS DO CARIRI,42.73,11.06,233.835
2513968,SÃO DOMINGOS,34.82,16.88,170.361
2514404,SÃO JOSÉ DE ESPINHARAS,33.97,6.56,726.757
3522653,ITAPIRAPUÃ PAULISTA,48.76,9.55,406.478
2513984,SÃO FRANCISCO,40.52,35.39,90.724
2514008,SÃO JOÃO DO CARIRI,54.03,6.65,612.966
2514107,SÃO JOÃO DO TIGRE,34.78,5.39,812.617
2514453,SÃO JOSÉ DOS RAMOS,43.08,56.07,100.642
2514503,SÃO JOSÉ DE PIRANHAS,56.53,28.19,686.918
2514552,SÃO JOSÉ DE PRINCESA,16.47,26.7,158.052
2514602,SÃO JOSÉ DO BONFIM,42.1,24,153.629
2514651,SÃO JOSÉ DO BREJO DO CRUZ,56.89,6.66,253.787
3525102,JARDINÓPOLIS,95.96,74.95,501.87
2514206,SÃO JOSÉ DA LAGOA TAPADA,43.83,22.13,333.724
2515609,SERRA DA RAIZ,66.64,110.17,31.679
3527256,LOURDES,81.95,18.71,113.94
2514701,SÃO JOSÉ DO SABUGI,64.31,19.38,213.555
3539400,PIRATININGA,85.75,30,402.409
2514800,SÃO JOSÉ DOS CORDEIROS,41.23,9.54,376.661
3530805,MOGI MIRIM,93.57,173.78,497.708
2514909,SÃO MAMEDE,76.52,14.6,533.446
2515005,SÃO MIGUEL DE TAIPU,44.46,72.37,92.413
2515104,SÃO SEBASTIÃO DE LAGOA DE ROÇA,42.2,221.16,46.372
2515203,SÃO SEBASTIÃO DO UMBUZEIRO,64.82,7.02,464.327
2515302,SAPÉ,76.06,158.92,313.678
2515401,SÃO VICENTE DO SERIDÓ,44.94,37,262.751
3531100,MONGAGUÁ,99.56,325.72,142.755
2515500,SERRA BRANCA,64.89,18.89,698.102
3535705,PARAÍSO,87.96,37.85,155.186
2515807,SERRA REDONDA,51.18,126.11,55.197
3538907,PIRAJUÍ,81.49,27.55,823.758
3539004,PIRANGI,89.69,49.3,215.809
2515930,SERTÃOZINHO,73.15,134,32.455
2600609,ALAGOINHA,56.46,63.16,216.452
3542008,QUINTANA,91.51,18.79,318.937
2516102,SOLEDADE,74.47,24.53,578.178
3544202,RIOLÂNDIA,79.11,16.7,631.897
2516151,SOSSÊGO,49.92,20.48,147.264
2516201,SOUSA,78.84,89.1,728.492
2516300,SUMÉ,76.19,19.16,833.315
2516409,TACIMA,42.56,41.6,245.236
2516508,TAPEROÁ,59.85,22.53,628.365
2516607,TAVARES,46.91,59.42,239.507
2516706,TEIXEIRA,68.05,87.96,155.452
2516755,TENÓRIO,59.47,26.72,87.452
2516904,UIRAÚNA,70.96,49.52,293.182
2517100,VÁRZEA,73.28,13.15,191.282
2600104,AFOGADOS DA INGAZEIRA,78.1,92.9,377.696
2600302,AGRESTINA,74.77,112.58,200.369
2601052,ARAÇOIABA,84.09,196.74,96.36
2601102,ARARIPINA,60.68,40.84,2037.394
2600401,ÁGUA PRETA,56.66,62.05,533.332
2600500,ÁGUAS BELAS,61.05,45.41,885.988
2602704,BUENOS AIRES,63.15,134.54,93.187
2600906,AMARAJI,73.13,93.38,234.956
2601003,ANGELIM,59.66,86.43,118.037
2601201,ARCOVERDE,91.1,196.05,323.369
2601300,BARRA DE GUABIRABA,89.15,111.44,120.583
2601409,BARREIROS,83.43,174.54,233.433
2603108,CACHOEIRINHA,80.8,104.98,179.262
2601508,BELÉM DE MARIA,70.39,153.96,75.142
2603405,CALUMBI,38.6,31.5,179.314
2601706,BELO JARDIM,80.4,111.83,647.696
2601805,BETÂNIA,30.93,9.65,1244.074
2602001,BODOCÓ,36.48,21.75,1621.786
2603603,CAMUTANGA,80.11,217.39,39.116
2602100,BOM CONSELHO,65.44,57.44,792.185
2602407,BREJÃO,40.3,55.35,159.786
2602506,BREJINHO,46.34,68.76,106.275
2602803,BUÍQUE,40.68,38.66,1320.871
2603207,CAETÉS,28.3,80.66,294.946
2603306,CALÇADO,34.25,91.23,121.945
2603504,CAMOCIM DE SÃO FÉLIX,83.76,236,71.985
2705903,OLHO D'ÁGUA GRANDE,24.3,41.83,117.006
2603702,CANHOTINHO,57.53,57.96,423.168
2609204,MARAIAL,69.98,61.19,199.865
2603801,CAPOEIRAS,31.97,58.26,336.329
2603900,CARNAÍBA,41.05,43.42,427.802
2706604,PAULO JACINTO,66.1,62.69,118.457
2603926,CARNAUBEIRA DA PENHA,16.82,11.73,1004.667
2604007,CARPINA,96.26,516.51,147.017
2604155,CASINHAS,12.38,118.81,115.868
2604205,CATENDE,76.31,182.49,207.244
2604304,CEDRO,58.37,62.79,148.746
2607703,ITAPETIM,60.7,34.29,404.85
2604403,CHÃ DE ALEGRIA,77.11,255.98,48.993
2604502,CHÃ GRANDE,67.99,237.33,84.848
2604601,CONDADO,93.23,270.87,89.645
2604700,CORRENTES,59.3,53,317.793
2609501,NAZARÉ DA MATA,88.26,204.95,130.572
2604809,CORTÊS,63.45,122.9,101.316
2604908,CUMARU,46.78,58.8,292.231
2605004,CUPIRA,88.87,221.58,95.155
2605103,CUSTÓDIA,64.14,24.11,1404.126
2605400,FEIRA NOVA,79.3,190.96,107.726
2606101,GLÓRIA DO GOITÁ,53.19,125.17,234.214
2605608,FLORES,42.24,22.27,995.558
2605707,FLORESTA,68.2,8.04,3644.169
3500600,ÁGUAS DE SÃO PEDRO,100,504.1,3.612
3500709,AGUDOS,95.57,35.73,966.708
2605806,FREI MIGUELINHO,23.71,67.2,212.707
2606408,GRAVATÁ,89.44,151.36,503.946
3500808,ALFREDO MARCONDES,83.65,32.86,118.915
2605905,GAMELEIRA,69.88,109.05,255.961
2606705,IBIRAJUBA,41.68,39.74,189.596
3500907,ALTAIR,79.21,12.16,313.007
3501004,ALTINÓPOLIS,87.37,16.78,928.956
3501103,ALTO ALEGRE,78.84,12.86,318.574
3501152,ALUMÍNIO,83.87,200.92,83.619
3501202,ÁLVARES FLORENCE,67.95,10.74,362.411
3501301,ÁLVARES MACHADO,90.09,67.69,347.647
3501400,ÁLVARO DE CARVALHO,63.48,30.36,153.662
2606507,IATI,42.04,28.91,635.137
2607307,IPUBI,61.44,32.64,693.914
2606606,IBIMIRIM,55.26,13.79,1906.437
2606804,IGARASSU,92.07,333.88,306.879
2606903,IGUARACY,51.87,14.05,838.132
2607109,INGAZEIRA,54.63,18.45,243.586
2607604,ILHA DE ITAMARACÁ,77.65,328.18,66.146
2607752,ITAPISSUMA,77.08,320.19,73.968
2607802,ITAQUITINGA,76.88,151.73,162.739
2607950,JAQUEIRA,61.58,131.88,87.208
2608206,JOAQUIM NABUCO,72.93,129.39,121.901
2608008,JATAÚBA,58.06,23.53,714.601
2608057,JATOBÁ,43.56,50.25,277.862
2608255,JUCATI,26.67,87.92,120.604
2608305,JUPI,60.97,130.54,104.994
2608503,LAGOA DE ITAENGA,82.86,360.65,56.131
2608701,LAGOA DOS GATOS,55.34,70.06,224.947
2608750,LAGOA GRANDE,45.76,12.29,1850.07
2608602,LAGOA DO OURO,49.7,61.04,198.762
2608800,LAJEDO,72.06,193.7,189.096
4309126,GRAMADO DOS LOUREIROS,23.18,17.27,131.396
4309159,GRAMADO XAVIER,13.32,18.25,217.515
4309209,GRAVATAÍ,95.24,551.58,468.288
2608909,LIMOEIRO,80.38,202.53,273.733
2609006,MACAPARANA,62,221.43,108.049
2609303,MIRANDIBA,49.91,17.41,821.676
2609402,MORENO,88.54,289.16,196.073
4314787,PONTE PRETA,29.26,17.52,99.504
4314803,PORTÃO,81.75,193.38,159.298
2609709,OROBÓ,35.99,164.99,138.662
2613800,SÃO VICENTE FÉRRER,65.89,149.14,113.985
2613909,SERRA TALHADA,77.34,26.59,2980.007
2609808,OROCÓ,35.03,23.76,554.76
2609907,OURICURI,50.65,26.56,2381.57
2610004,PALMARES,78.77,175.44,339.291
2614006,SERRITA,34.67,12.1,1535.19
2610103,PALMEIRINA,63.23,51.82,168.796
2611200,POÇÃO,62.16,45.56,204.329
2614105,SERTÂNIA,54.92,13.95,2421.527
2614204,SIRINHAÉM,53.32,109.18,374.321
2610202,PANELAS,54.45,69.14,380.428
2610301,PARANATAMA,20.37,47.65,185.371
2610400,PARNAMIRIM,41.42,7.79,2609.548
4315008,PORTO LUCENA,43.06,21.65,250.876
4315057,PORTO MAUÁ,37.53,24.08,105.811
2610509,PASSIRA,48.71,87.61,326.757
2610806,PEDRA,57.29,26.08,921.477
4315701,RIO PARDO,68.14,18.33,2051.112
4315750,RIOZINHO,63.46,18.07,239.09
2610905,PESQUEIRA,71.71,63.21,980.876
2614402,SOLIDÃO,31.88,41.5,138.398
2611002,PETROLÂNDIA,72.7,30.75,1056.592
2611309,POMBOS,66.58,117.84,239.876
2612109,SALGADINHO,32.88,104.84,87.217
2611408,PRIMAVERA,63.84,121.97,113.112
2611507,QUIPAPÁ,48.84,104.88,230.617
2611705,RIACHO DAS ALMAS,45.73,61.03,314.003
2611804,RIBEIRÃO,76.52,154.36,289.733
2611903,RIO FORMOSO,60.37,97.39,227.458
2612505,SANTA CRUZ DO CAPIBARIBE,97.73,261.23,335.309
2612802,SANTA TEREZINHA,62.56,56.2,200.327
2613008,SÃO BENTO DO UNA,52.4,74.03,719.148
2613107,SÃO CAITANO,76.77,92.23,382.483
2614709,TACAIMBÓ,55.68,55.91,227.601
2613206,SÃO JOÃO,45.31,82.5,258.334
2615409,TORITAMA,95.98,1383.21,25.704
2613305,SÃO JOAQUIM DO MONTE,68.93,88.39,232.07
2613404,SÃO JOSÉ DA COROA GRANDE,73.91,262.19,69.184
2615706,TRIUNFO,52.94,78.35,191.518
2615904,TUPARETAMA,80.14,44.38,189.509
2613503,SÃO JOSÉ DO BELMONTE,49.57,22.13,1474.086
2614501,SURUBIM,75.26,231.42,252.896
2614808,TACARATU,41.65,17.45,1264.532
2616001,VENTUROSA,64.43,50.05,335.482
2614857,TAMANDARÉ,73.23,96.66,213.75
2615003,TAQUARITINGA DO NORTE,72.12,52.41,475.184
2615102,TEREZINHA,42.45,44.48,151.45
2615508,TRACUNHAÉM,84.02,110.27,137.321
2702553,ESTRELA DE ALAGOAS,23.4,66.41,260.772
2616100,VERDEJANTE,29.45,19.2,476.039
2616183,VERTENTE DO LÉRIO,23.03,106.93,73.631
2616209,VERTENTES,71.02,92.82,196.325
2616308,VICÊNCIA,44.92,134.78,228.017
2616407,VITÓRIA DE SANTO ANTÃO,87.27,349.58,335.942
2616506,XEXÉU,65.07,127.18,110.815
2700607,BARRA DE SÃO MIGUEL,86.1,98.86,74.247
2701001,BOCA DA MATA,67.7,138.19,193.002
2701100,BRANQUINHA,63.1,63.63,168.048
2701308,CAJUEIRO,80.8,164.24,94.357
2701357,CAMPESTRE,84,99.39,65.91
2701704,CAPELA,74.1,70.39,263.735
2707701,RIO LARGO,81.7,223.56,293.816
2701803,CARNEIROS,56.7,73.32,111.696
2702108,COLÔNIA LEOPOLDINA,76.5,96.29,207.935
2701902,CHÃ PRETA,62.8,41.34,157.831
2702504,DOIS RIACHOS,46.7,77.45,141.621
2704104,LAGOA DA CANOA,50.2,206.33,83.621
2704500,MARAGOGI,64.8,86.06,334.165
2707206,POÇO DAS TRINCHEIRAS,14.7,47.52,284.26
2703007,IBATEGUARA,61.6,57.1,265.312
2901304,ANDARAÍ,55.7,7.5,1590.316
2703205,IGREJA NOVA,20.5,54.55,426.538
2704609,MARAVILHA,50,34.05,332.37
2703304,INHAPI,37.4,47.49,372.019
2703403,JACARÉ DOS HOMENS,56,38.03,148.992
2704906,MAR VERMELHO,44.9,39.23,91.741
2705200,MESSIAS,91,137.77,114.156
2703502,JACUÍPE,62.2,33.26,208.738
2705606,NOVO LINO,60.8,51.67,215.547
2706000,OLIVENÇA,28.4,63.87,175.288
2706109,OURO BRANCO,63,53.29,196.56
2706505,PASSO DE CAMARAGIBE,49,60.39,251.29
2708006,SANTANA DO IPANEMA,60.5,102.61,436.16
2802700,ILHA DAS FLORES,65.11,152.78,52.693
2802809,INDIAROBA,35.28,50.49,316.316
2802908,ITABAIANA,77.86,258.3,337.295
2803005,ITABAIANINHA,49.88,78.88,501.794
2803104,ITABI,55.35,26.96,183.422
2803203,ITAPORANGA D'AJUDA,39.02,41.11,739.702
2803302,JAPARATUBA,46.86,46.22,365.677
2707602,QUEBRANGULO,56.4,35.89,319.829
2803401,JAPOATÃ,33.33,31.76,402.353
2803500,LAGARTO,51.51,97.84,968.921
2803609,LARANJEIRAS,79.02,165.78,162.273
2803708,MACAMBIRA,47.85,46.74,137.496
2803807,MALHADA DOS BOIS,46.3,54.68,63.199
2803906,MALHADOR,46.72,119.3,101.888
2901353,ANDORINHA,43.1,11.55,1362.386
2901403,ANGICAL,46.4,9.21,1530.05
2707800,ROTEIRO,87.6,51.48,128.926
2707909,SANTA LUZIA DO NORTE,89.6,232.77,28.857
2708204,SÃO BRÁS,47.4,48,139.038
2708709,SÃO MIGUEL DOS MILAGRES,31.6,93.34,76.731
2709152,TEOTÔNIO VILELA,84.5,138.15,299.221
2708907,SATUBA,87.6,342.57,41.268
2800704,BREJO GRANDE,51.95,52.01,141.464
2708956,SENADOR RUI PALMEIRA,30.2,38.07,338.569
2709400,VIÇOSA,72.1,74,367.888
3301876,IGUABA GRANDE,100,439.91,50.977
3301900,ITABORAÍ,98.81,506.56,429.961
2800506,AREIA BRANCA,48.59,114.93,148.134
2802502,GENERAL MAYNARD,62.92,146.63,19.793
3302007,ITAGUAÍ,95.52,395.45,282.606
2800605,BARRA DOS COQUEIROS,83.62,276.52,92.268
2903953,BOM JESUS DA SERRA,27.4,23.99,467.813
2904001,BONINAL,33.6,14.66,896.857
2904050,BONITO,42,20.42,791.276
2801108,CANHOBA,37.89,23.23,171.581
2807303,TELHA,38.11,60.31,47.86
2904308,BREJÕES,34.6,29.7,518.566
2904407,BREJOLÂNDIA,17.9,4.04,2247.208
2801504,CARMÓPOLIS,79.36,294.15,46.395
2801603,CEDRO DE SÃO JOÃO,89.38,67.29,83.711
2801702,CRISTINÁPOLIS,50.46,69.94,228.556
2801900,CUMBE,59.56,29.65,128.393
2802007,DIVINA PASTORA,48.52,47.13,90.508
2802106,ESTÂNCIA,85.02,100,647.344
2802205,FEIRA NOVA,67.37,28.79,183.273
2901205,ANAGÉ,19.3,13.1,1899.683
2804003,MARUIM,73.68,174.29,95.554
2804102,MOITA BONITA,41.81,114.81,95.416
2804201,MONTE ALEGRE DE SERGIPE,59.02,33.45,386.912
2804300,MURIBECA,44.77,96.81,74.31
2804409,NEÓPOLIS,56.83,69.58,271.323
2804458,NOSSA SENHORA APARECIDA,40.61,25,340.772
2804508,NOSSA SENHORA DA GLÓRIA,66.52,42.96,758.429
2804607,NOSSA SENHORA DAS DORES,65.2,50.85,482.412
2902203,ARAMARI,51.1,30.45,368.947
2902252,ARATACA,53.8,27.7,435.962
2902302,ARATUÍPE,64.1,47.47,174.012
2902401,AURELINO LEAL,84,29.7,445.394
2902500,BAIANÓPOLIS,25.1,4.14,3320.723
2902609,BAIXA GRANDE,41.6,21.19,967.514
2902658,BANZAÊ,34.2,51.99,409.507
2902708,BARRA,45.5,4.32,11428.112
2902807,BARRA DA ESTIVA,49.1,15.73,1657.413
2902906,BARRA DO CHOÇA,64.4,53.8,765.936
2903003,BARRA DO MENDES,44.7,9.08,1436.298
2903102,BARRA DO ROCHA,60.3,30.3,214.411
2903201,BARREIRAS,90,17.49,8051.274
2903235,BARRO ALTO,49.3,32.67,414.51
2903276,BARROCAS,40.1,70.62,207.297
2903300,BARRO PRETO,82.1,50.26,201.585
2903409,BELMONTE,52.4,11.11,1939.447
2903508,BELO CAMPO,56.4,25.47,772.756
2903607,BIRITINGA,23.7,26.97,553.762
2903706,BOA NOVA,37.7,17.74,849.538
2903805,BOA VISTA DO TUPIM,36.6,6.4,2972.109
2903904,BOM JESUS DA LAPA,67.9,15.11,4115.51
2804706,NOSSA SENHORA DE LOURDES,52.76,76.95,83.767
2804805,NOSSA SENHORA DO SOCORRO,96.89,1025.88,155.018
